gesprek_id,datum_id,gemeente_id,instroomtype_id,voltooid,match_getoond,duur_minuten,leefstijlscore_totaal,score_voeding,score_beweging,score_ontspanning,score_slaap,score_verbinding,score_middelen
1794,159,5,1,True,True,26,6.1,4.6,5.8,6.7,5.8,8.2,5.5
1795,661,2,2,True,True,25,4.87,6.5,3.1,5.9,4.2,5.8,3.7
1796,179,3,1,True,True,25,6.12,2.0,7.8,4.7,8.6,6.7,6.9
1797,906,3,2,True,True,44,6.53,6.1,6.2,5.7,6.3,7.4,7.5
1798,317,3,1,True,True,47,6.17,8.5,7.3,4.2,4.2,6.8,6.0
1799,278,2,5,True,True,18,4.88,7.7,4.2,2.5,4.2,2.7,8.0
1800,530,5,3,True,True,44,6.83,6.3,4.6,8.8,7.2,8.1,6.0
1801,416,5,5,True,True,29,7.23,7.5,9.3,7.1,7.5,7.2,4.8
1802,492,4,3,True,False,40,5.98,8.6,8.0,3.3,4.5,6.0,5.5
1803,870,4,4,True,True,43,5.75,4.9,5.0,3.8,8.7,5.9,6.2
1804,542,3,5,True,True,41,5.97,5.7,6.3,5.6,6.2,7.5,4.5
1805,143,4,2,True,True,48,6.33,5.7,7.7,6.2,7.2,5.9,5.3
1806,244,4,1,True,False,19,6.22,5.2,7.0,7.4,7.8,4.3,5.6
1807,173,3,4,True,True,30,5.9,4.8,7.8,5.7,4.1,7.4,5.6
1808,1091,5,1,True,True,44,6.33,7.0,5.5,6.6,4.7,5.6,8.6
1809,222,5,2,True,True,32,6.47,4.0,9.2,2.8,8.5,8.7,5.6
1810,404,1,4,True,False,32,4.53,6.8,3.5,2.6,6.0,6.1,2.2
1811,555,1,1,True,True,53,5.43,5.6,1.8,8.7,3.0,7.3,6.2
1812,919,2,1,True,True,46,6.18,4.8,6.0,6.2,8.8,8.5,2.8
1813,125,3,2,True,False,27,6.68,3.6,6.8,8.0,8.4,8.2,5.1
1814,94,4,2,False,False,9,,,,,,,
1815,707,1,3,False,False,9,,,,,,,
1816,128,2,1,True,True,51,5.48,6.8,2.9,3.6,6.3,6.8,6.5
1817,721,2,1,False,False,12,,,,,,,
1818,891,5,3,True,True,39,5.25,6.3,2.9,3.8,6.9,5.8,5.8
1819,145,2,2,True,False,15,6.08,5.3,4.6,7.7,8.3,6.6,4.0
1820,97,3,1,False,False,16,,,,,,,
1821,894,5,1,True,True,42,5.87,8.2,6.2,4.1,6.1,3.8,6.8
1822,611,5,1,False,False,10,,,,,,,
1823,541,2,1,True,True,31,4.98,4.9,4.7,5.3,6.7,2.3,6.0
1824,1008,5,1,True,False,20,7.4,6.0,9.3,9.2,4.4,7.1,8.4
1825,748,5,1,True,True,29,4.67,5.2,5.3,6.0,3.7,3.1,4.7
1826,352,4,3,True,False,27,6.35,5.2,6.9,6.7,8.0,4.9,6.4
1827,493,5,3,True,True,24,6.02,3.6,7.2,7.9,4.8,4.9,7.7
1828,125,3,3,True,True,28,7.13,7.8,7.7,8.1,8.1,6.1,5.0
1829,705,4,1,True,False,19,5.37,5.3,4.9,3.5,7.2,5.0,6.3
1830,558,2,3,True,False,41,5.5,7.9,5.4,4.4,5.6,4.0,5.7
1831,870,5,2,True,False,25,7.0,9.2,3.0,6.0,8.8,5.3,9.7
1832,26,2,2,True,True,25,6.92,6.8,6.8,7.6,8.2,5.3,6.8
1833,471,2,3,False,False,4,,,,,,,
1834,235,5,1,True,True,25,5.05,4.6,5.3,1.6,5.2,7.3,6.3
1835,86,3,1,True,False,35,6.18,8.1,5.1,5.3,6.7,6.0,5.9
1836,1030,5,2,True,True,13,4.2,3.6,3.8,4.0,5.2,3.6,5.0
1837,360,3,1,True,True,26,7.28,7.2,9.5,7.7,5.8,5.4,8.1
1838,326,2,3,True,True,50,4.85,4.5,4.0,4.2,7.0,7.5,1.9
1839,687,4,2,True,True,22,6.87,8.7,8.8,6.4,8.1,2.1,7.1
1840,264,3,1,True,True,33,6.28,6.0,7.1,6.3,6.2,5.9,6.2
1841,941,3,3,True,True,35,5.58,6.0,3.7,4.0,2.8,9.8,7.2
1842,225,1,4,True,False,22,7.2,8.3,9.7,7.9,8.3,3.2,5.8
1843,513,2,1,True,True,46,5.97,5.7,8.4,7.5,5.1,3.5,5.6
1844,189,5,1,True,True,44,6.07,2.1,4.6,9.2,6.9,6.9,6.7
1845,434,2,3,True,True,42,5.4,5.0,5.2,6.1,5.7,6.4,4.0
1846,116,4,4,False,False,16,,,,,,,
1847,751,3,5,True,True,35,6.47,6.9,6.5,7.0,5.9,7.4,5.1
1848,925,1,4,True,True,36,5.43,4.3,2.1,6.6,6.5,5.6,7.5
1849,936,4,2,True,True,36,5.73,5.5,3.7,6.0,6.4,7.1,5.7
1850,806,1,1,True,True,44,5.42,6.9,1.9,6.7,8.6,3.5,4.9
1851,795,4,5,True,True,27,6.12,8.7,7.6,5.3,1.7,6.0,7.4
1852,792,2,2,True,False,43,5.97,4.3,6.5,5.3,5.4,8.6,5.7
1853,56,5,4,True,True,26,5.42,7.4,4.9,6.3,6.2,2.6,5.1
1854,532,3,4,True,True,23,6.05,6.8,5.2,7.3,6.3,5.3,5.4
1855,509,5,2,True,True,19,6.18,4.4,6.3,4.8,8.9,4.4,8.3
1856,370,2,1,True,True,43,5.97,7.5,5.8,6.2,4.2,8.1,4.0
1857,185,2,1,True,False,14,5.95,4.8,9.3,5.5,7.6,5.8,2.7
1858,469,4,2,True,False,40,4.35,7.6,3.2,3.6,3.1,3.5,5.1
1859,766,1,1,True,True,24,5.9,7.2,8.5,6.0,4.6,5.3,3.8
1860,917,5,1,True,True,35,4.3,4.2,5.1,3.1,7.4,3.6,2.4
1861,424,1,2,True,True,46,4.93,8.1,2.7,5.5,5.4,2.9,5.0
1862,941,5,2,True,True,46,5.58,3.9,6.6,6.3,6.0,6.8,3.9
1863,262,5,1,True,True,46,5.65,8.1,4.7,7.5,6.7,2.7,4.2
1864,466,3,4,True,True,40,6.28,8.3,6.8,4.6,7.0,7.9,3.1
1865,354,3,4,True,True,30,4.9,2.1,7.8,7.7,4.6,4.1,3.1
1866,406,2,2,False,False,9,,,,,,,
1867,304,2,3,True,True,18,6.18,5.3,4.2,6.9,8.7,6.9,5.1
1868,655,1,1,True,False,27,6.07,5.2,5.9,8.2,6.1,4.7,6.3
1869,622,2,1,True,True,38,5.18,2.9,5.9,6.9,6.5,5.3,3.6
1870,749,2,1,True,True,34,5.95,4.0,5.2,5.2,8.5,5.5,7.3
1871,782,5,4,True,True,36,4.73,2.8,4.2,6.0,5.4,4.5,5.5
1872,68,5,3,True,True,17,5.83,4.2,5.3,6.8,7.7,5.7,5.3
1873,893,1,2,True,False,25,6.0,6.7,7.6,4.0,3.7,5.8,8.2
1874,746,2,1,True,True,15,6.45,6.0,8.4,6.9,2.2,8.7,6.5
1875,37,1,5,True,True,46,7.08,5.2,6.5,8.3,8.9,8.1,5.5
1876,307,2,5,True,False,23,5.8,4.1,6.5,7.9,7.8,2.3,6.2
1877,176,5,3,True,True,20,5.63,7.2,5.6,5.0,5.7,1.5,8.8
1878,590,4,2,True,True,34,6.72,8.2,4.1,9.0,5.5,7.4,6.1
1879,882,4,2,False,False,17,,,,,,,
1880,74,5,3,False,False,8,,,,,,,
1881,322,2,2,False,False,16,,,,,,,
1882,1057,4,2,True,True,13,6.43,4.9,3.8,7.8,9.2,6.0,6.9
1883,182,5,3,True,True,46,5.4,6.7,2.5,4.2,6.4,5.0,7.6
1884,630,5,2,True,True,26,5.83,6.3,5.0,8.2,5.8,4.4,5.3
1885,485,3,2,True,True,25,6.42,8.8,5.2,6.7,6.4,5.9,5.5
1886,565,5,1,True,False,25,5.15,1.8,2.4,7.1,6.4,4.9,8.3
1887,851,2,3,True,True,20,6.85,9.2,6.3,7.2,5.0,6.4,7.0
1888,304,5,2,True,True,40,4.97,2.3,6.8,5.2,3.9,5.4,6.2
1889,587,4,1,True,True,29,5.55,2.6,3.2,6.4,7.5,5.1,8.5
1890,604,5,2,True,True,23,6.0,1.5,7.6,6.1,8.1,6.4,6.3
1891,649,4,2,True,True,44,6.15,8.1,8.6,7.1,7.3,4.1,1.7
1892,399,1,2,True,False,18,6.03,3.5,8.2,5.8,4.9,7.5,6.3
1893,501,3,1,True,False,48,6.75,8.3,3.8,2.7,8.2,8.8,8.7
1894,1021,1,1,True,False,32,6.5,8.9,8.4,5.9,3.0,5.4,7.4
1895,233,3,2,True,True,47,6.12,3.5,9.0,6.9,5.5,6.3,5.5
1896,183,3,2,True,False,34,6.3,3.8,9.0,6.9,4.1,9.4,4.6
1897,787,5,1,True,True,16,5.82,2.7,6.2,7.1,6.0,4.5,8.4
1898,6,3,1,True,False,50,6.02,6.3,5.4,8.8,3.5,5.6,6.5
1899,646,4,1,True,False,34,4.58,7.3,6.4,2.8,1.5,5.3,4.2
1900,81,5,1,True,True,40,5.23,7.5,3.5,6.0,7.0,3.7,3.7
1901,414,2,3,True,False,40,6.15,5.0,7.1,5.4,7.2,5.3,6.9
1902,541,3,4,True,True,17,6.1,5.3,2.8,8.4,6.3,7.4,6.4
1903,894,4,1,False,False,14,,,,,,,
1904,919,4,2,False,False,13,,,,,,,
1905,633,2,4,True,True,19,5.75,6.4,4.3,7.4,7.9,6.6,1.9
1906,820,2,4,True,False,32,5.73,6.4,7.1,4.2,3.9,7.5,5.3
1907,357,1,2,True,True,32,4.73,7.3,5.0,3.2,5.2,2.7,5.0
1908,915,3,5,True,False,52,3.08,3.7,2.6,5.0,3.7,1.9,1.6
1909,609,3,1,True,True,40,4.72,3.1,4.1,4.6,6.9,4.7,4.9
1910,840,4,1,True,True,25,5.7,8.4,6.3,7.3,6.9,3.1,2.2
1911,797,5,1,True,True,39,5.25,5.3,6.7,6.9,6.6,3.5,2.5
1912,477,2,4,True,True,25,4.0,5.1,1.9,2.8,5.5,3.2,5.5
1913,332,5,2,False,False,11,,,,,,,
1914,683,4,2,True,True,42,6.3,5.2,5.9,6.7,7.1,6.8,6.1
1915,106,2,5,True,True,11,6.55,5.7,6.6,7.8,6.4,5.7,7.1
1916,979,1,4,False,False,7,,,,,,,
1917,2,3,5,True,True,27,6.15,6.1,4.3,6.7,7.1,6.1,6.6
1918,112,1,1,True,True,18,5.77,6.4,2.5,7.4,7.5,5.6,5.2
1919,504,3,4,False,False,6,,,,,,,
1920,912,1,1,True,True,32,6.93,5.9,8.8,3.3,9.4,7.8,6.4
1921,714,2,2,True,True,13,6.35,3.5,5.8,7.8,7.3,7.1,6.6
1922,133,5,1,True,False,34,7.33,6.3,5.8,9.5,8.2,9.5,4.7
1923,160,2,1,True,True,38,5.72,2.0,4.5,8.8,6.7,5.8,6.5
1924,98,1,1,True,True,26,5.85,4.6,2.1,6.1,8.4,4.9,9.0
1925,170,3,1,True,True,33,4.1,2.5,3.7,4.8,5.8,2.4,5.4
1926,328,1,5,True,True,19,6.03,3.8,6.6,7.8,6.9,8.1,3.0
1927,367,4,3,True,True,18,6.25,5.3,6.5,4.0,5.5,7.3,8.9
1928,17,5,2,True,True,42,6.05,8.1,7.6,8.7,5.4,4.6,1.9
1929,765,5,2,True,False,42,6.7,8.2,6.1,4.1,6.3,6.4,9.1
1930,833,1,3,False,False,13,,,,,,,
1931,480,2,5,True,True,29,5.25,3.6,6.8,6.4,4.9,1.9,7.9
1932,533,1,2,True,True,28,6.37,6.1,7.1,5.6,6.5,6.2,6.7
1933,612,1,1,True,True,40,5.02,3.8,6.4,4.9,7.1,3.6,4.3
1934,510,2,1,True,True,11,5.57,6.1,7.1,4.5,1.8,7.3,6.6
1935,349,3,2,True,True,32,6.32,5.2,5.7,6.9,6.6,5.2,8.3
1936,1017,2,1,True,True,40,4.75,3.3,2.2,3.0,9.2,8.1,2.7
1937,467,4,4,True,True,29,4.82,7.7,3.5,5.7,4.9,2.5,4.6
1938,569,4,1,True,True,29,5.3,4.3,6.9,4.1,4.1,6.5,5.9
1939,317,1,5,True,False,46,6.8,5.9,6.4,8.8,6.7,7.4,5.6
1940,582,4,2,True,True,37,5.18,4.5,2.2,9.1,4.4,5.3,5.6
1941,848,3,4,True,True,18,5.48,6.5,6.6,2.2,7.5,5.6,4.5
1942,979,1,1,True,False,33,7.45,5.2,6.7,8.2,7.2,7.8,9.6
1943,138,5,4,True,False,21,5.73,4.0,7.6,7.2,7.6,3.6,4.4
1944,250,1,5,True,True,17,4.25,2.7,7.2,5.9,5.0,2.6,2.1
1945,409,5,2,True,True,23,6.55,7.6,6.0,8.1,4.1,8.7,4.8
1946,688,5,3,True,True,34,5.5,6.6,3.1,3.2,7.0,8.4,4.7
1947,927,1,1,False,False,7,,,,,,,
1948,569,2,2,True,True,30,4.3,4.7,2.0,4.6,7.0,1.3,6.2
1949,743,4,2,True,False,27,5.05,6.8,5.2,6.7,6.5,2.7,2.4
1950,250,4,4,True,True,29,5.95,4.0,7.9,6.4,5.6,5.5,6.3
1951,368,1,3,True,False,46,4.92,4.5,6.0,4.4,6.1,2.9,5.6
1952,359,4,2,True,True,23,4.7,3.8,3.1,4.9,7.3,4.3,4.8
1953,59,5,4,True,True,25,5.7,2.2,8.9,7.1,5.3,4.6,6.1
1954,841,5,5,False,False,8,,,,,,,
1955,819,3,1,True,True,26,6.13,3.7,6.1,8.8,6.7,5.8,5.7
1956,457,2,1,False,False,16,,,,,,,
1957,531,2,5,True,True,41,5.23,3.3,4.8,4.4,6.1,5.5,7.3
1958,79,2,1,True,True,25,5.95,6.2,8.0,8.7,6.3,3.4,3.1
1959,447,1,1,True,True,45,6.85,8.5,6.3,6.7,8.3,5.5,5.8
1960,154,5,2,False,False,16,,,,,,,
1961,981,3,4,True,False,17,6.05,4.9,3.1,5.1,6.3,8.9,8.0
1962,6,1,1,False,False,9,,,,,,,
1963,155,3,4,True,True,15,6.1,5.0,7.3,6.8,6.6,5.5,5.4
1964,1051,2,3,True,True,22,6.23,3.3,7.5,9.2,4.5,5.3,7.6
1965,972,4,2,True,False,17,6.17,5.6,6.3,6.6,6.1,6.3,6.1
1966,555,3,1,True,True,39,5.57,2.6,5.1,6.1,5.7,5.9,8.0
1967,1035,1,3,True,False,33,5.9,6.0,3.7,9.0,5.3,4.4,7.0
1968,370,2,3,True,True,17,5.2,2.6,6.8,1.4,9.2,7.9,3.3
1969,426,2,2,True,True,17,5.18,5.7,7.9,4.0,3.4,6.9,3.2
1970,150,2,1,True,True,39,5.52,4.7,5.9,9.5,4.1,5.1,3.8
1971,528,5,4,True,True,34,6.62,6.4,8.1,6.4,5.4,6.9,6.5
1972,847,3,1,True,True,31,6.23,6.6,5.5,6.6,7.7,8.0,3.0
1973,1072,1,1,False,False,5,,,,,,,
1974,26,1,3,True,True,41,5.0,4.8,4.5,6.3,1.5,7.0,5.9
1975,13,5,2,True,True,37,5.82,2.0,7.0,7.6,2.9,6.2,9.2
1976,302,5,2,True,False,19,4.92,6.0,7.5,2.5,4.5,4.1,4.9
1977,381,1,5,True,False,20,4.73,2.5,5.8,2.5,6.3,5.1,6.2
1978,1086,3,2,True,True,33,6.62,7.3,5.3,5.6,8.7,7.0,5.8
1979,941,5,3,True,False,42,4.33,3.0,7.2,4.7,3.4,5.1,2.6
1980,538,1,4,False,False,7,,,,,,,
1981,988,1,2,False,False,6,,,,,,,
1982,600,3,4,True,True,37,6.32,7.2,4.9,7.1,6.5,4.8,7.4
1983,178,1,1,True,False,37,5.6,6.8,3.9,6.3,4.3,6.8,5.5
1984,389,2,1,True,True,54,6.45,3.2,7.1,6.8,6.7,7.5,7.4
1985,752,5,2,True,True,30,6.48,7.6,3.8,7.4,6.8,7.2,6.1
1986,638,4,1,True,False,58,6.5,7.6,6.1,7.4,6.1,4.5,7.3
1987,456,5,1,True,False,27,6.2,8.6,5.1,6.2,6.4,6.4,4.5
1988,901,2,3,False,False,3,,,,,,,
1989,340,2,1,True,True,40,4.65,1.6,8.0,6.7,4.2,3.1,4.3
1990,196,1,3,False,False,5,,,,,,,
1991,1060,4,2,True,True,23,6.7,9.1,5.9,6.1,4.7,9.1,5.3
1992,927,4,1,False,False,4,,,,,,,
1993,487,5,1,True,True,36,7.05,6.6,9.4,5.4,8.9,5.4,6.6
1994,816,5,1,False,False,10,,,,,,,
1995,690,3,2,True,True,28,5.87,4.5,4.4,5.8,7.2,7.2,6.1
1996,646,1,4,True,True,25,6.0,5.6,5.3,6.2,6.8,7.6,4.5
1997,630,5,1,True,True,30,5.5,3.4,2.7,7.2,2.8,7.1,9.8
1998,909,5,1,True,True,56,6.88,6.1,5.6,5.5,7.3,8.8,8.0
1999,268,5,5,True,True,29,6.75,8.4,8.0,5.3,8.3,4.4,6.1
2000,980,1,3,True,True,31,5.47,4.9,3.8,7.0,5.7,2.8,8.6
2001,753,3,4,True,False,34,7.33,8.0,9.6,6.2,8.0,4.8,7.4
2002,91,3,1,True,False,47,7.18,7.7,5.7,7.5,6.1,7.7,8.4
2003,987,3,5,True,True,50,5.87,6.7,8.6,5.7,4.5,3.1,6.6
2004,158,2,2,True,True,19,6.38,4.9,5.8,5.9,7.1,7.9,6.7
2005,956,1,3,True,True,27,5.7,5.3,4.1,5.9,7.7,6.4,4.8
2006,90,4,1,True,True,16,6.58,5.4,8.1,6.6,6.3,6.7,6.4
2007,310,1,1,True,True,40,6.52,5.1,8.1,7.2,5.8,7.3,5.6
2008,455,5,2,True,False,18,6.25,5.2,6.0,6.3,7.3,7.2,5.5
2009,265,1,2,True,True,42,4.75,5.6,2.5,5.9,2.6,5.2,6.7
2010,483,2,1,True,False,30,5.63,5.4,8.4,8.3,6.4,1.9,3.4
2011,393,5,2,False,False,4,,,,,,,
2012,295,1,1,True,True,26,5.68,8.4,1.6,4.8,7.7,5.0,6.6
2013,384,4,2,True,True,52,6.18,8.4,6.2,3.2,5.8,7.4,6.1
2014,825,3,2,False,False,12,,,,,,,
2015,713,1,2,True,True,16,4.8,4.2,3.9,4.5,6.0,7.3,2.9
2016,636,1,1,True,True,18,6.82,7.3,6.5,4.8,7.4,5.4,9.5
2017,53,3,4,True,False,28,6.33,6.7,6.9,8.6,7.3,3.5,5.0
2018,599,1,2,False,False,11,,,,,,,
2019,21,5,1,True,True,40,5.38,6.4,7.3,3.3,4.8,6.3,4.2
2020,287,4,1,True,False,42,5.23,5.3,3.9,7.6,6.2,2.6,5.8
2021,477,4,4,True,False,21,5.3,2.3,4.1,8.4,4.1,6.4,6.5
2022,1086,3,5,True,False,39,5.57,6.5,5.4,4.3,8.5,3.0,5.7
2023,852,4,1,True,True,24,5.92,6.3,3.6,7.1,7.4,5.2,5.9
2024,383,2,1,True,True,30,6.03,5.5,6.7,8.6,4.8,3.7,6.9
2025,214,4,2,True,False,35,6.53,3.1,7.6,5.5,8.5,5.5,9.0
2026,940,5,3,True,True,34,5.82,6.5,5.7,6.1,2.9,7.5,6.2
2027,698,5,3,False,False,10,,,,,,,
2028,1019,5,3,True,True,29,6.08,5.8,6.1,6.2,6.5,4.4,7.5
2029,63,3,1,False,False,10,,,,,,,
2030,209,1,1,True,True,32,6.12,7.9,4.9,6.0,7.7,6.0,4.2
2031,223,5,1,True,True,21,4.97,1.5,4.7,8.6,1.6,6.5,6.9
2032,630,4,2,True,True,24,5.42,3.6,2.2,6.3,6.7,4.4,9.3
2033,391,4,3,True,True,36,4.75,3.3,3.2,3.0,5.7,8.7,4.6
2034,51,4,3,True,False,27,5.53,5.5,3.6,6.7,5.7,6.9,4.8
2035,494,3,3,True,True,35,6.38,8.4,6.2,5.2,6.6,7.6,4.3
2036,779,1,4,True,False,14,4.87,3.2,3.3,3.7,7.5,2.2,9.3
2037,845,3,2,False,False,3,,,,,,,
2038,222,2,1,True,False,27,5.1,3.7,4.2,5.2,7.2,4.4,5.9
2039,266,2,1,True,True,13,4.9,7.1,4.8,1.5,7.3,6.5,2.2
2040,269,1,3,True,True,32,6.38,7.8,6.0,6.9,7.8,4.1,5.7
2041,997,5,1,True,True,43,5.73,6.6,6.0,6.5,3.2,4.5,7.6
2042,72,5,2,True,True,28,5.88,6.0,6.8,4.6,7.9,4.8,5.2
2043,692,2,2,True,True,40,6.52,8.2,5.9,7.6,6.3,5.2,5.9
2044,593,3,3,True,True,33,5.6,1.5,7.9,7.4,6.4,6.4,4.0
2045,564,1,3,True,False,48,7.38,7.6,5.7,8.3,7.0,8.7,7.0
2046,789,5,4,True,True,24,6.23,5.4,7.8,5.7,4.6,7.7,6.2
2047,1078,5,3,True,True,41,5.77,6.0,8.7,6.3,5.3,3.9,4.4
2048,943,4,3,True,True,31,5.42,1.7,5.3,6.4,6.2,8.0,4.9
2049,157,5,2,True,True,33,5.57,9.2,2.7,9.1,3.7,6.6,2.1
2050,216,3,3,True,True,49,5.12,4.5,5.1,3.3,6.0,5.0,6.8
2051,923,1,2,True,False,51,5.23,7.3,2.5,2.6,3.8,7.5,7.7
2052,714,5,4,True,True,19,6.57,3.5,7.8,5.7,7.5,7.7,7.2
2053,855,4,1,True,False,19,5.53,4.1,7.4,6.8,6.1,5.7,3.1
2054,648,1,2,True,True,28,5.97,6.5,6.8,5.9,3.5,4.6,8.5
2055,889,4,1,True,True,27,5.52,7.0,6.2,5.4,5.9,1.8,6.8
2056,349,3,1,True,True,30,5.67,5.1,8.0,2.3,3.7,8.7,6.2
2057,241,2,1,True,True,49,5.78,4.7,4.8,5.7,9.0,8.1,2.4
2058,139,5,1,False,False,11,,,,,,,
2059,710,1,1,False,False,11,,,,,,,
2060,843,1,3,True,True,14,6.5,7.6,6.5,7.4,7.1,6.0,4.4
2061,438,3,1,True,True,28,5.15,4.7,5.0,4.7,5.1,7.0,4.4
2062,1007,2,1,True,False,25,7.53,8.1,7.7,8.5,8.7,4.7,7.5
2063,881,2,2,False,False,7,,,,,,,
2064,1056,3,1,True,False,52,5.77,7.0,3.9,6.2,5.0,7.7,4.8
2065,61,2,1,True,True,52,5.35,4.7,1.8,5.5,6.4,7.5,6.2
2066,1064,4,1,True,True,28,6.83,7.9,7.3,5.7,6.8,7.4,5.9
2067,871,1,1,True,True,38,5.53,4.9,5.3,8.1,5.8,5.4,3.7
2068,211,1,2,True,False,40,4.68,6.6,2.5,2.4,3.7,7.5,5.4
2069,546,5,4,True,True,13,5.32,4.4,7.7,4.0,5.8,5.3,4.7
2070,409,5,2,True,True,35,5.1,6.2,6.7,3.3,7.5,5.1,1.8
2071,322,5,3,True,False,19,5.6,2.4,7.3,5.6,6.7,4.0,7.6
2072,518,2,1,True,True,45,7.23,8.0,8.2,6.2,4.0,9.5,7.5
2073,704,4,2,True,False,29,5.65,4.6,5.8,5.8,7.4,4.5,5.8
2074,227,5,3,False,False,4,,,,,,,
2075,361,4,1,True,True,43,6.22,5.5,6.7,7.0,5.2,7.8,5.1
2076,924,5,3,True,True,24,5.35,2.4,4.4,6.7,3.8,8.6,6.2
2077,115,4,1,True,True,40,6.45,8.2,6.4,4.1,9.0,4.4,6.6
2078,428,5,1,True,True,23,6.52,5.2,8.4,3.0,8.1,6.8,7.6
2079,231,5,4,True,True,17,6.23,3.2,7.4,6.0,6.4,7.4,7.0
2080,628,2,2,True,True,32,5.17,4.3,5.7,2.3,8.2,4.2,6.3
2081,560,3,1,True,True,38,5.77,2.1,5.0,6.5,6.8,6.4,7.8
2082,989,2,3,True,True,41,4.6,4.8,3.0,3.1,3.2,7.2,6.3
2083,934,3,4,True,False,27,5.8,6.0,4.1,6.5,9.0,3.9,5.3
2084,769,1,4,True,True,49,5.75,7.3,8.9,4.0,6.0,2.4,5.9
2085,49,2,1,True,False,56,4.7,6.5,2.8,6.2,2.3,6.3,4.1
2086,249,1,1,True,True,25,5.12,7.0,6.1,7.8,4.1,2.8,2.9
2087,273,3,1,False,False,11,,,,,,,
2088,501,2,3,False,False,13,,,,,,,
2089,1082,3,2,True,False,53,5.15,5.8,5.8,4.4,5.3,2.6,7.0
2090,563,3,1,True,False,28,5.93,7.0,1.9,6.4,5.8,8.8,5.7
2091,98,3,1,True,True,47,6.43,5.7,7.0,4.7,5.1,7.5,8.6
2092,1081,1,1,False,False,7,,,,,,,
2093,806,3,2,True,False,52,7.12,6.7,5.0,9.0,9.2,6.6,6.2
2094,847,1,1,True,False,39,7.07,7.3,6.9,6.9,8.6,5.7,7.0
2095,658,1,1,True,True,35,6.53,7.3,7.4,4.6,5.8,5.9,8.2
2096,692,2,3,True,True,20,5.72,6.8,6.5,3.9,4.4,7.2,5.5
2097,235,2,1,False,False,15,,,,,,,
2098,390,4,4,True,True,18,4.73,5.8,5.8,4.0,6.2,2.5,4.1
2099,921,2,1,True,True,33,5.03,6.2,4.4,5.0,5.6,4.1,4.9
2100,704,4,4,True,True,41,6.82,7.1,8.4,8.6,3.0,6.8,7.0
2101,36,4,1,True,True,14,6.33,4.4,4.2,8.3,8.5,7.5,5.1
2102,30,1,2,True,True,27,4.8,7.8,4.9,2.3,4.3,4.3,5.2
2103,401,2,2,False,False,2,,,,,,,
2104,148,3,1,True,True,23,4.45,1.8,8.6,3.9,4.7,5.2,2.5
2105,160,4,3,True,False,31,5.63,7.6,3.7,4.2,4.1,7.7,6.5
2106,83,5,1,False,False,13,,,,,,,
2107,313,3,4,True,True,39,6.02,8.2,5.3,2.2,8.0,8.1,4.3
2108,214,1,2,True,False,30,5.47,3.0,7.2,8.2,4.7,2.5,7.2
2109,825,3,5,True,True,20,6.08,8.4,6.5,1.2,6.7,6.9,6.8
2110,241,1,1,False,False,9,,,,,,,
2111,114,1,1,True,True,41,6.17,7.5,5.9,7.0,4.4,5.0,7.2
2112,765,3,1,True,False,34,6.03,7.2,6.8,5.5,5.5,4.5,6.7
2113,408,5,1,True,True,31,5.92,3.7,6.8,4.1,4.5,7.0,9.4
2114,599,5,1,True,False,33,5.6,8.0,3.7,8.0,5.1,5.9,2.9
2115,258,1,1,True,False,40,6.02,7.7,4.2,4.9,6.6,6.4,6.3
2116,184,5,1,True,True,22,6.75,6.2,8.8,5.8,3.9,8.5,7.3
2117,173,5,5,True,True,29,6.13,5.8,7.0,4.0,5.5,9.6,4.9
2118,515,2,1,True,True,40,6.55,6.0,8.4,5.8,9.2,5.5,4.4
2119,155,4,2,True,False,13,6.4,3.1,7.3,5.8,7.4,6.2,8.6
2120,751,1,2,True,False,42,6.45,6.7,7.4,7.6,4.4,7.0,5.6
2121,809,1,2,False,False,12,,,,,,,
2122,619,3,4,True,True,36,5.35,4.7,5.1,7.5,4.8,6.4,3.6
2123,151,2,1,True,False,42,5.58,5.1,5.2,7.2,4.5,5.2,6.3
2124,143,1,3,True,False,21,5.85,8.8,8.4,1.5,3.5,5.9,7.0
2125,253,4,1,True,True,26,6.58,7.0,7.2,6.5,4.5,7.7,6.6
2126,636,1,1,True,False,18,6.92,7.6,7.7,8.2,5.4,5.8,6.8
2127,465,5,3,False,False,12,,,,,,,
2128,654,3,3,True,True,29,5.6,8.9,4.5,7.8,2.4,3.8,6.2
2129,4,5,1,False,False,9,,,,,,,
2130,432,4,1,True,True,33,5.58,6.4,5.1,7.7,4.5,3.6,6.2
2131,852,5,4,True,True,33,5.53,3.7,4.4,8.3,5.9,1.6,9.3
2132,211,3,2,False,False,7,,,,,,,
2133,133,4,2,True,True,25,6.47,6.8,6.7,8.8,6.7,5.1,4.7
2134,567,3,1,True,True,52,6.08,6.1,5.1,5.9,4.8,8.5,6.1
2135,410,5,1,True,True,24,5.03,5.9,6.5,4.0,3.4,5.9,4.5
2136,282,3,1,True,True,36,5.25,4.2,9.5,2.7,4.4,4.6,6.1
2137,62,2,2,True,False,32,5.82,4.8,5.6,6.5,6.9,5.1,6.0
2138,629,1,1,True,True,32,7.27,8.6,7.1,7.2,5.9,7.6,7.2
2139,744,5,1,True,True,26,7.25,9.2,9.1,5.8,5.7,5.0,8.7
2140,739,5,2,True,True,28,7.07,6.2,7.2,7.8,6.7,9.0,5.5
